item,itemLabel,itemDescription,gender,genderLabel,dob,dobPrecision,dod,dodPrecision
Q372801,Richard W. Thompson,American politician (1809-1900),Q6581097,male,1809-06-08T00:00:00Z,11,1900-02-09T00:00:00Z,11
Q372801,Richard W. Thompson,American politician (1809-1900),Q6581097,male,1809-06-09T00:00:00Z,11,1900-02-09T00:00:00Z,11
Q215057,Rick Perry,14th United States Secretary of Energy,Q6581097,male,1950-03-04T00:00:00Z,11,,
Q1681148,Robert A. McDonald,8th United States Secretary of Veterans Affairs,Q6581097,male,1953-06-20T00:00:00Z,11,,
Q2063424,Robert Abercrombie Lovett,politician and United States Navy officer,Q6581097,male,1895-09-14T00:00:00Z,11,1986-05-07T00:00:00Z,11
Q1335625,Robert B. Anderson,American politician (1910-1989),Q6581097,male,1910-06-04T00:00:00Z,11,1989-08-14T00:00:00Z,11
Q445372,Robert Bacon,American diplomat (1860-1919),Q6581097,male,1860-07-05T00:00:00Z,11,1919-05-29T00:00:00Z,11
Q1409940,Robert Bergland,American politician (1928-2018),Q6581097,male,1928-07-22T00:00:00Z,11,2018-12-09T00:00:00Z,11
Q1365780,Robert Bork,35th Solicitor General of the United States,Q6581097,male,1927-03-01T00:00:00Z,11,2012-12-19T00:00:00Z,11
Q30823937,Robert C. Moot,,Q6581097,male,1911-06-01T00:00:00Z,11,2002-05-31T00:00:00Z,11
Q954066,Robert C. Weaver,Member of the United States Cabinet (1907-1997),Q6581097,male,1907-12-29T00:00:00Z,11,1997-07-17T00:00:00Z,11
Q932181,Robert Coldwell Wood,American political scientist,Q6581097,male,1923-09-16T00:00:00Z,11,2005-04-01T00:00:00Z,11
Q25310,Robert F. Kennedy,American politician and brother of John F. Kennedy (1925-1968),Q6581097,male,1925-11-20T00:00:00Z,11,1968-06-06T00:00:00Z,11
Q1313779,Robert Finch,American politician,Q6581097,male,1925-10-09T00:00:00Z,11,1995-10-10T00:00:00Z,11
Q1425241,Robert Frederick Froehlke,American businessman,Q6581097,male,1922-10-15T00:00:00Z,11,2016-02-12T00:00:00Z,11
Q212979,Robert Gates,"CIA director, U.S. Secretary of Defense, and university president",Q6581097,male,1943-09-25T00:00:00Z,11,,
Q505450,Robert H. Jackson,American judge (1892-1954),Q6581097,male,1892-02-13T00:00:00Z,11,1954-10-09T00:00:00Z,11
Q879106,Robert J. Walker,American politician (1801-1869),Q6581097,male,1801-07-19T00:00:00Z,11,1869-11-11T00:00:00Z,11
Q361366,Robert Lansing,American politician (1864-1928),Q6581097,male,1864-10-17T00:00:00Z,11,1928-10-30T00:00:00Z,11
Q28113710,Robert Lighthizer,US Trade Representative,Q6581097,male,1947-10-11T00:00:00Z,11,,
Q2158150,Robert M. Walker,American Under Secretary of the Army,Q6581097,male,1948-09-14T00:00:00Z,11,,
Q283369,Robert McClelland,American governor of Michigan (1807-1880),Q6581097,male,1807-08-01T00:00:00Z,11,1880-08-30T00:00:00Z,11
Q191999,Robert McNamara,American businessman and Secretary of Defense (1916-2009),Q6581097,male,1916-09-06T00:00:00Z,11,2009-07-06T00:00:00Z,11
Q978918,Robert Mosbacher,"American businessman, yacht racer and politician (1927-2010)",Q6581097,male,1927-03-11T00:00:00Z,11,2010-01-24T00:00:00Z,11
Q600318,Robert P. Lamont,American politician (1867-1948),Q6581097,male,1867-12-01T00:00:00Z,11,1948-02-20T00:00:00Z,11
Q283676,Robert R. Livingston,"American lawyer, politician, diplomat from New York (1746-1813)",Q6581097,male,1746-11-27T00:00:00Z,11,1813-02-26T00:00:00Z,11
Q718828,Robert Reich,American political economist,Q6581097,male,1946-06-24T00:00:00Z,11,,
Q370316,Robert Rubin,United States Secretary of the Treasury,Q6581097,male,1938-08-29T00:00:00Z,11,,
Q2158806,Robert Seamans,American aerospace engineer,Q6581097,male,1918-10-30T00:00:00Z,11,2008-06-28T00:00:00Z,11
Q549532,Robert Smith,United States Secretary of the Navy (1757-1842),Q6581097,male,1757-11-03T00:00:00Z,11,1842-11-26T00:00:00Z,11
Q28543113,Robert Snyder,politician,Q6581097,male,,,,
Q2158975,Robert T. Stevens,United States Secretary of the Army,Q6581097,male,1899-07-31T00:00:00Z,11,1983-01-31T00:00:00Z,11
Q435793,Robert Todd Lincoln,Union Army officer (1843-1926),Q6581097,male,1843-08-01T00:00:00Z,11,1926-07-26T00:00:00Z,11
Q62272543,Robert W. Fri,American administrator,Q6581097,male,1935-01-01T00:00:00Z,9,2014-01-01T00:00:00Z,9
Q7351064,Robert Wilkie,10th United States Secretary of Veterans Affairs,Q6581097,male,1962-08-02T00:00:00Z,11,,
Q312724,Robert Zoellick,11th President of the World Bank Group,Q6581097,male,1953-07-25T00:00:00Z,11,,
Q283396,Rod Paige,7th American Secretary of Education,Q6581097,male,1933-06-17T00:00:00Z,11,,
Q2161181,Rodney E. Slater,"U.S. Secretary of Transportation, 1997-2001",Q6581097,male,1955-02-23T00:00:00Z,11,,
Q359470,Roger B. Taney,Chief Justice of the United States (1777-1864),Q6581097,male,1777-03-17T00:00:00Z,11,1864-10-12T00:00:00Z,11
Q1193187,Ron Brown,American government official,Q6581097,male,1941-08-01T00:00:00Z,11,1996-04-03T00:00:00Z,11
Q1399368,Ron Kirk,American politician,Q6581097,male,1954-06-27T00:00:00Z,11,,
Q649898,Ron Klain,American civil servant and White House Chief of Staff,Q6581097,male,1961-08-08T00:00:00Z,11,,
Q3445744,Roy Bernardi,American politician,Q6581097,male,1942-10-14T00:00:00Z,11,,
Q373072,"Roy Dikeman Chapin, Sr.",American businessman (1880-1936),Q6581097,male,1880-02-23T00:00:00Z,11,1936-02-16T00:00:00Z,11
Q2170882,Roy Owen West,American politician,Q6581097,male,1868-10-27T00:00:00Z,11,1958-11-29T00:00:00Z,11
Q7381319,Russell A. Rourke,"Fifteenth Secretary of the Air Force, USA",Q6581097,male,1931-12-30T00:00:00Z,11,2003-01-19T00:00:00Z,11
Q880655,Russell Alexander Alger,Union Army general (1836-1907),Q6581097,male,1836-02-27T00:00:00Z,11,1907-01-24T00:00:00Z,11
Q3247079,Russell E. Train,Administrator of the Environmental Protection Agency,Q6581097,male,1920-06-04T00:00:00Z,11,2012-09-17T00:00:00Z,11
Q30612229,Ryan McCarthy,United States Secretary of the Army,Q6581097,male,1973-01-01T00:00:00Z,9,,
Q7384672,Ryan Zinke,52nd United States Secretary of the Interior and former Congressman from Montana,Q6581097,male,1961-11-01T00:00:00Z,11,,
Q4231614,Sally Jewell,US politician (born 1956),Q6581072,female,1956-02-21T00:00:00Z,11,,
Q21062855,Sally Yates,American lawyer,Q6581072,female,1960-08-20T00:00:00Z,11,,
Q433051,Salmon P. Chase,former Chief Justice and Secretary of the Treasury of the United States (1808–1873),Q6581097,male,1808-01-13T00:00:00Z,11,1873-05-07T00:00:00Z,11
Q454970,Samantha Power,"Irish-American academic, author and diplomat",Q6581072,female,1970-09-21T00:00:00Z,11,,
Q1276376,Samuel Bodman,United States Secretary of Energy and previously Deputy Secretary of the U.S. Treasury Department.,Q6581097,male,1938-11-26T00:00:00Z,11,2018-09-07T00:00:00Z,11
Q1773351,Samuel D. Ingham,American politician (1779-1860),Q6581097,male,1779-09-16T00:00:00Z,11,1860-06-05T00:00:00Z,11
Q594570,Samuel Dexter,American politician (1761–1816) who served in Congress and in Presidential Cabinets of John Adams and Thomas Jefferson.,Q6581097,male,1761-05-14T00:00:00Z,11,1816-05-04T00:00:00Z,11
Q708401,Samuel J. Kirkwood,American politician (1813-1894),Q6581097,male,1813-12-20T00:00:00Z,11,1894-09-01T00:00:00Z,11
Q464774,Samuel K. Skinner,White House chief of staff,Q6581097,male,1938-06-10T00:00:00Z,11,,
Q1431452,Samuel Pierce,American government official (1922-2000),Q6581097,male,1922-09-08T00:00:00Z,11,2000-10-31T00:00:00Z,11
Q7417145,Sandy Baruah,American politician,Q6581097,male,1965-04-03T00:00:00Z,11,,
Q310852,Schuyler Colfax,American politician (1823-1885),Q6581097,male,1823-03-23T00:00:00Z,11,1885-01-13T00:00:00Z,11
Q7437083,Scott Pruitt,14th Administrator of the EPA; former Attorney General from Oklahoma,Q6581097,male,1968-05-09T00:00:00Z,11,,
Q983423,Sean O'Keefe,American politician and businessman,Q6581097,male,1956-01-27T00:00:00Z,11,,
Q7441451,Sean Stackley,Assistant secretary of the navy,Q6581097,male,1957-08-07T00:00:00Z,11,,
Q4120997,Seth Harris,American government official,Q6581097,male,1962-10-12T00:00:00Z,11,,
Q379739,Shaun Donovan,American government official,Q6581097,male,1966-01-24T00:00:00Z,11,,
Q55175,Sheila Widnall,American aerospace researcher and educator,Q6581072,female,1938-07-13T00:00:00Z,11,,
Q775070,Sherman Adams,67th governor of New Hampshire (1899-1986),Q6581097,male,1899-01-08T00:00:00Z,11,1986-10-27T00:00:00Z,11
Q465401,Shirley M. Hufstedler,American politician,Q6581072,female,1925-08-24T00:00:00Z,11,2016-03-30T00:00:00Z,11
Q1348975,Simon Cameron,American politician (1799-1889),Q6581097,male,1799-03-08T00:00:00Z,11,1889-06-26T00:00:00Z,11
Q16499744,Sloan D. Gibson,American government official,Q6581097,male,2000-01-01T00:00:00Z,7,,
Q525362,Sonny Perdue,31st and current United States Secretary of Agriculture and 81st Governor of Georgia,Q6581097,male,1946-12-20T00:00:00Z,11,,
Q1285613,Spencer Abraham,United States Senator & Secretary of Energy,Q6581097,male,1952-06-12T00:00:00Z,11,,
Q203433,Spiro Agnew,39th Vice President of the United States (1918-1996),Q6581097,male,1918-11-09T00:00:00Z,11,1996-09-17T00:00:00Z,11
Q256412,Stanley Rogers Resor,former lawyer and US Government official (1917-2012),Q6581097,male,1917-12-05T00:00:00Z,11,2012-04-17T00:00:00Z,11
Q2344502,Stephen Ailes,American lawyer and government official,Q6581097,male,1912-03-25T00:00:00Z,11,2001-06-30T00:00:00Z,11
Q2344502,Stephen Ailes,American lawyer and government official,Q6581097,male,1912-05-25T00:00:00Z,11,2001-06-30T00:00:00Z,11
Q465315,Stephen L. Johnson,American government official,Q6581097,male,1951-03-21T00:00:00Z,11,,
Q376530,Steve Preston,American civil servant,Q6581097,male,1960-08-04T00:00:00Z,11,,
Q172466,Steven Chu,"American physicist, former United States Secretary of Energy, Nobel laureate",Q6581097,male,1948-02-28T00:00:00Z,11,,
Q15485936,Steven G. Bradbury,American lawyer,Q6581097,male,1958-09-12T00:00:00Z,11,,
Q24248265,Steven Mnuchin,77th and current United States Secretary of the Treasury,Q6581097,male,1962-12-21T00:00:00Z,11,,
Q1347844,Stewart Udall,"American Democratic politician, former United States Secretary of the Interior (1920-2010)",Q6581097,male,1920-01-31T00:00:00Z,11,2010-03-20T00:00:00Z,11
Q7626497,Stuart E. Eizenstat,American politician,Q6581097,male,1943-01-15T00:00:00Z,11,,
Q7626782,Stuart M. Gerson,American politician,Q6581097,male,1944-01-16T00:00:00Z,11,,
Q50612,Susan Rice,24th United States National Security Advisor,Q6581072,female,1964-11-17T00:00:00Z,11,,
Q12014326,Sylvia Burwell,former United States Secretary of Health and Human Services,Q6581072,female,1965-06-23T00:00:00Z,11,,
Q12014326,Sylvia Burwell,former United States Secretary of Health and Human Services,Q6581072,female,1965-08-23T00:00:00Z,11,,
Q382517,Terrel Bell,United States Secretary of Education (1921-1996),Q6581097,male,1921-11-11T00:00:00Z,11,1996-06-22T00:00:00Z,11
Q33866,Theodore Roosevelt,26th president of the United States (1858–1919),Q6581097,male,1858-10-27T00:00:00Z,11,1919-01-06T00:00:00Z,11
Q310843,Thomas A. Hendricks,American politician (1819-1885),Q6581097,male,1819-09-07T00:00:00Z,11,1885-11-25T00:00:00Z,11
Q7786914,"Thomas A. Shannon, Jr.",American diplomat,Q6581097,male,1958-01-01T00:00:00Z,9,,
Q7788162,Thomas C. Reed,11th Secretary of the Air Force,Q6581097,male,1934-03-01T00:00:00Z,11,,
Q724116,Thomas Campbell Clark,United States federal judge (1899-1977),Q6581097,male,1899-09-23T00:00:00Z,11,1977-06-13T00:00:00Z,11
Q879077,Thomas Corwin,American politician (1794-1865),Q6581097,male,1794-07-29T00:00:00Z,11,1865-12-18T00:00:00Z,11
Q2423569,Thomas E. White,American Army General,Q6581097,male,1943-12-14T00:00:00Z,11,,
Q1335443,Thomas Ewing,American politician (1789-1871),Q6581097,male,1789-12-28T00:00:00Z,11,1871-10-26T00:00:00Z,11
Q708034,Thomas F. Bayard,"American lawyer, politician and diplomat (1828-1898)",Q6581097,male,1828-10-29T00:00:00Z,11,1898-09-28T00:00:00Z,11
Q47333628,Thomas Harker,United States Department of Defense official,Q6581097,male,,,,
Q11812,Thomas Jefferson,3rd President of the United States of America (1743−1826),Q6581097,male,1743-04-13T00:00:00Z,11,1826-07-04T00:00:00Z,11
Q7793121,Thomas Perez,DNC Chair and 26th United States Secretary of Labor,Q6581097,male,1961-10-07T00:00:00Z,11,,
Q968268,Thomas R. Pickering,American diplomat,Q6581097,male,1931-05-11T00:00:00Z,11,,
Q968268,Thomas R. Pickering,American diplomat,Q6581097,male,1931-11-05T00:00:00Z,11,,
Q299001,Thomas Riley Marshall,American politician who served as the 28th Vice President of the United States (1854-1925),Q6581097,male,1854-03-14T00:00:00Z,11,1925-06-01T00:00:00Z,11
Q1361114,"Thomas S. Gates, Jr.",American diplomat (1906-1983),Q6581097,male,1906-04-10T00:00:00Z,11,1983-03-25T00:00:00Z,11
Q351938,Thomas Watt Gregory,American lawyer (1861-1933),Q6581097,male,1861-11-06T00:00:00Z,11,1933-02-26T00:00:00Z,11
Q311211,Timothy Geithner,American central banker and politician,Q6581097,male,1961-08-18T00:00:00Z,11,,
Q435168,Timothy Pickering,American statesman (1745-1829),Q6581097,male,1745-07-17T00:00:00Z,11,1829-01-29T00:00:00Z,11
Q1406519,"Togo D. West, Jr.",Member of the United States Cabinet (1942-2018),Q6581097,male,1942-06-21T00:00:00Z,11,2018-03-08T00:00:00Z,11
Q1415243,Tom Price,former United States Secretary of Health and Human Services; former Congressman of Georgia,Q6581097,male,1954-10-08T00:00:00Z,11,,
Q559822,Tom Ridge,American politician,Q6581097,male,1945-08-26T00:00:00Z,11,,
Q353826,Tom Vilsack,American politician,Q6581097,male,1950-12-13T00:00:00Z,11,,
Q732804,Tommy Thompson,United States Republican politician,Q6581097,male,1941-11-19T00:00:00Z,11,,
Q962189,Truman Handy Newberry,American politician (1864-1945),Q6581097,male,1864-11-05T00:00:00Z,11,1945-10-03T00:00:00Z,11
Q7921977,Verne Orr,"Businessman, educator, Secretary of the Air Force, USA",Q6581097,male,1916-11-12T00:00:00Z,11,2008-11-27T00:00:00Z,11
Q660629,Vernon A. Walters,United States general,Q6581097,male,1917-01-03T00:00:00Z,11,2002-02-10T00:00:00Z,11
Q981379,"W. Graham Claytor, Jr.",American government official (1912-1994),Q6581097,male,1912-03-14T00:00:00Z,11,1994-05-14T00:00:00Z,11
Q366201,W. Marvin Watson,American politician (Democrat) (1924-2017),Q6581097,male,1924-06-06T00:00:00Z,11,2017-11-26T00:00:00Z,11
Q62988,W. Michael Blumenthal,"American businessperson, politician",Q6581097,male,1926-01-03T00:00:00Z,11,,
Q597813,W. Willard Wirtz,American Secretary of Labor,Q6581097,male,1912-03-14T00:00:00Z,11,2010-04-24T00:00:00Z,11
Q516594,Wally Hickel,"Governor of Alaska, United States Secretary of the Interior (1919-2010)",Q6581097,male,1919-08-18T00:00:00Z,11,2010-05-07T00:00:00Z,11
Q1605667,Walter Forward,American politician (1786-1852),Q6581097,male,1786-01-24T00:00:00Z,11,1852-11-24T00:00:00Z,11
Q928627,Walter L. Fisher,American politician (1862-1935),Q6581097,male,1862-07-04T00:00:00Z,11,1935-11-09T00:00:00Z,11
Q49216,Walter Mondale,42nd Vice President of the United States,Q6581097,male,1928-01-05T00:00:00Z,11,2021-04-19T00:00:00Z,11
Q726198,Walter Q. Gresham,"US Secretary of State, Secretary of the Treasury, Union Army general (1832-1895)",Q6581097,male,1832-03-17T00:00:00Z,11,1895-05-28T00:00:00Z,11
Q953916,Warren Austin,American politician (1877-1962),Q6581097,male,1877-11-12T00:00:00Z,11,1962-12-25T00:00:00Z,11
Q294358,Warren Christopher,former U.S. Secretary of State (1925-2011),Q6581097,male,1925-10-17T00:00:00Z,11,2011-03-18T00:00:00Z,11
Q294358,Warren Christopher,former U.S. Secretary of State (1925-2011),Q6581097,male,1925-10-27T00:00:00Z,11,2011-03-18T00:00:00Z,11
Q723978,Wayne MacVeagh,"Union Army officer, lawyer, politician (1833-1917)",Q6581097,male,1833-04-19T00:00:00Z,11,1917-01-11T00:00:00Z,11
Q882558,Wilber M. Brucker,"Governor of Michigan, United States Secretary of the Army (1894-1968)",Q6581097,male,1894-06-23T00:00:00Z,11,1968-10-28T00:00:00Z,11
Q2570185,Wilbur J. Cohen,American social scientist and politician,Q6581097,male,1913-06-10T00:00:00Z,11,1987-05-17T00:00:00Z,11
Q8000233,Wilbur Ross,39th and current United States Secretary of Commerce,Q6581097,male,1937-11-28T00:00:00Z,11,,
Q310835,William A. Wheeler,American vice president (1819–1887),Q6581097,male,1819-06-30T00:00:00Z,11,1887-06-04T00:00:00Z,11
Q1711147,William Adams Richardson,American politician,Q6581097,male,1821-11-02T00:00:00Z,11,1896-10-19T00:00:00Z,11
Q730936,William Alexander Graham,American politician (1804-1875),Q6581097,male,1804-09-05T00:00:00Z,11,1875-08-11T00:00:00Z,11
Q345531,William Averell Harriman,"American businessman, politician and diplomat (1891-1986)",Q6581097,male,1891-11-15T00:00:00Z,11,1986-07-26T00:00:00Z,11
Q1334578,William B. Saxbe,American politician (1916-2010),Q6581097,male,1916-06-24T00:00:00Z,11,2010-08-24T00:00:00Z,11
Q376510,William Ballard Preston,American politician (1805-1862),Q6581097,male,1805-11-25T00:00:00Z,11,1862-11-16T00:00:00Z,11
Q723917,William Barr,77th and 85th United States Attorney General,Q6581097,male,1950-05-23T00:00:00Z,11,,
Q723828,William Bauchop Wilson,"American politician, Pennsylvania (1862-1934)",Q6581097,male,1862-04-02T00:00:00Z,11,1934-05-25T00:00:00Z,11
Q1251932,William Bennett,American politician,Q6581097,male,1943-07-31T00:00:00Z,11,,
Q709229,William Bradford,American judge and second United States Attorney General (1755-1795),Q6581097,male,1755-09-14T00:00:00Z,11,1795-08-23T00:00:00Z,11
Q710721,William Cohen,American politician,Q6581097,male,1940-08-28T00:00:00Z,11,,
Q1352222,William Collins Whitney,"American politician, financier; United States Secretary of the Navy (1841-1904)",Q6581097,male,1841-07-05T00:00:00Z,11,1904-02-02T00:00:00Z,11
Q350077,William Crowninshield Endicott,American politician and judge (1826-1900),Q6581097,male,1826-11-19T00:00:00Z,11,1900-05-06T00:00:00Z,11
Q351955,William D. Mitchell,American politician (1874-1955),Q6581097,male,1874-09-09T00:00:00Z,11,1955-08-24T00:00:00Z,11
Q2006144,William E. Simon,"Secretary of the Treasury, businessman",Q6581097,male,1927-11-27T00:00:00Z,11,2000-06-03T00:00:00Z,11
Q661668,William Eustis,"Massachusetts-born physician, politician, and diplomat (1753-1825)",Q6581097,male,1753-06-10T00:00:00Z,11,1825-02-06T00:00:00Z,11
Q2578795,William Fairfield Whiting,American politician,Q6581097,male,1864-07-20T00:00:00Z,11,1936-08-31T00:00:00Z,11
Q1325762,William Freeman Vilas,Union Army officer and politician (1840-1908),Q6581097,male,1840-07-09T00:00:00Z,11,1908-08-27T00:00:00Z,11
Q351294,William French Smith,Attorney General of the United States (1917-1990),Q6581097,male,1917-08-26T00:00:00Z,11,1990-10-29T00:00:00Z,11
Q741058,William Gibbs McAdoo,American politician (1863-1941),Q6581097,male,1863-10-31T00:00:00Z,11,1941-02-01T00:00:00Z,11
Q175877,William H. Crawford,American politician and judge (1772-1834),Q6581097,male,1772-02-24T00:00:00Z,11,1834-09-15T00:00:00Z,11
Q725861,William H. H. Miller,American politician (1840-1917),Q6581097,male,1840-09-06T00:00:00Z,11,1917-05-25T00:00:00Z,11
Q297308,William H. Seward,American lawyer and politician (1801-1872),Q6581097,male,1801-05-16T00:00:00Z,11,1872-10-10T00:00:00Z,11
Q2031553,William H. Woodin,United States secretary of the Treasurer,Q6581097,male,1868-05-27T00:00:00Z,11,1934-05-03T00:00:00Z,11
Q724503,William Henry Moody,American politician (1853-1917),Q6581097,male,1853-12-23T00:00:00Z,11,1917-07-02T00:00:00Z,11
Q35648,William Howard Taft,"American politician, 27th President of the United States (in office from 1909 to 1913)",Q6581097,male,1857-09-15T00:00:00Z,11,1930-03-08T00:00:00Z,11
Q2031160,William J. Duane,"American politician, Jackson administration cabinet member",Q6581097,male,1780-05-09T00:00:00Z,11,1865-09-27T00:00:00Z,11
Q205282,William Jennings Bryan,United States Secretary of State (1860-1925),Q6581097,male,1860-03-19T00:00:00Z,11,1925-07-26T00:00:00Z,11
Q926113,William Jones,American politician (1760-1831),Q6581097,male,1760-01-01T00:00:00Z,9,1831-09-06T00:00:00Z,11
Q1276563,William Joseph Burns,American diplomat,Q6581097,male,1956-04-04T00:00:00Z,11,,
Q1644666,William K. Reilly,American government official,Q6581097,male,1940-01-26T00:00:00Z,11,,
Q1363233,William L. Ball,American government official,Q6581097,male,1948-06-10T00:00:00Z,11,,
Q389258,William Learned Marcy,American politician (1786-1857),Q6581097,male,1786-12-12T00:00:00Z,11,1857-07-04T00:00:00Z,11
Q1370400,William M. Daley,American lawyer and former banker,Q6581097,male,1948-08-09T00:00:00Z,11,,
Q709167,William M. Evarts,American politician (1818-1901),Q6581097,male,1818-02-06T00:00:00Z,11,1901-02-28T00:00:00Z,11
Q1769952,William M. Meredith,"American politician, lawyer (1799-1873)",Q6581097,male,1799-06-08T00:00:00Z,11,1873-08-17T00:00:00Z,11
Q464480,William Marion Jardine,American diplomat,Q6581097,male,1879-01-16T00:00:00Z,11,1955-01-17T00:00:00Z,11
Q2580093,William N. Doak,American politician,Q6581097,male,1882-12-12T00:00:00Z,11,1933-10-23T00:00:00Z,11
Q446647,William P. Clark,"American judge, Reagan advisor (1931-2013)",Q6581097,male,1931-10-23T00:00:00Z,11,2013-08-10T00:00:00Z,11
Q968068,William P. Fessenden,American politician (1806-1869),Q6581097,male,1806-10-16T00:00:00Z,11,1869-09-08T00:00:00Z,11
Q433180,William P. Rogers,American politician (1913-2001),Q6581097,male,1913-06-23T00:00:00Z,11,2001-01-02T00:00:00Z,11
Q539791,William Perry,"American mathematician and businessman, former Secretary of Defense",Q6581097,male,1927-10-11T00:00:00Z,11,,
Q1376159,William Pinkney,American politician (1764-1822),Q6581097,male,1764-03-17T00:00:00Z,11,1822-02-25T00:00:00Z,11
Q707528,William R. Day,American diplomat and Associate Justice of the U.S. Supreme Court (1849-1923),Q6581097,male,1849-04-17T00:00:00Z,11,1923-07-09T00:00:00Z,11
Q298985,William R. King,(1786-1853) American politician (vice-president of the Pierce administration),Q6581097,male,1786-04-07T00:00:00Z,11,1853-04-18T00:00:00Z,11
Q464554,William Ruckelshaus,American politician (1932-2019),Q6581097,male,1932-07-24T00:00:00Z,11,2019-11-27T00:00:00Z,11
Q188936,William Tecumseh Sherman,"American General, businessman, educator, and author",Q6581097,male,1820-02-08T00:00:00Z,11,1891-02-14T00:00:00Z,11
Q1423649,"William Thaddeus Coleman, Jr.",American judge (1920-2017),Q6581097,male,1920-07-07T00:00:00Z,11,2017-03-31T00:00:00Z,11
Q456483,William Usery,American politician (1923-2016),Q6581097,male,1923-12-21T00:00:00Z,11,2016-12-10T00:00:00Z,11
Q1385887,William Verity,American businessman (1917-2007),Q6581097,male,1917-01-26T00:00:00Z,11,2007-01-03T00:00:00Z,11
Q706248,William W. Belknap,Union Army general (1829-1890),Q6581097,male,1829-09-22T00:00:00Z,11,1890-10-12T00:00:00Z,11
Q706248,William W. Belknap,Union Army general (1829-1890),Q6581097,male,1829-09-22T00:00:00Z,11,1890-10-13T00:00:00Z,11
Q1374474,William Windom,American politician (1827-1891),Q6581097,male,1827-05-10T00:00:00Z,11,1891-01-29T00:00:00Z,11
Q1244572,William Wirt,American author and statesman and United States Attorney General (1772-1834),Q6581097,male,1772-11-08T00:00:00Z,11,1834-02-18T00:00:00Z,11
Q464778,Wilton Persons,White House Chief of Staff (1896-1977),Q6581097,male,1896-01-19T00:00:00Z,11,1977-09-05T00:00:00Z,11
Q1855840,Xavier Becerra,American politician and lawyer,Q6581097,male,1958-01-26T00:00:00Z,11,,
Q145193,Zalmay Khalilzad,American diplomat,Q6581097,male,1951-03-22T00:00:00Z,11,,
